tweet id,name,username,tweet text,reference type,reference id,created at,like,quote,reply,retweet,tweet url,mentions,hashtags
1460805649739116544,Wan Bahlul 🇮🇩🇮🇩🇮🇩,BahlulWan,@Pai__C1 Minimal dia model si Abbas dan si Zonk suporter dan bia jadi sponsor - mereka selalu bela teroris kalau ada yang tertangkap Densus 88,replied_to,1460789441086115844,2021-11-17T03:03:02.000Z,0,0,0,0,https://twitter.com/BahlulWan/status/1460805649739116544,@Pai__C1,
1460805605816295426,Speedey,greypunch,"Anda bermaksud menuduh MUI teroris dgn melampirkan screenshot judul berita ?? 😎
_______ https://t.co/Uew8u85I0C",quoted,1460741463709388801,2021-11-17T03:02:51.000Z,0,0,0,0,https://twitter.com/greypunch/status/1460805605816295426,,
1460805587290054661,Grivzs 🪐,Migrivata,@kurita_mulya @Hilmi28 Jualan para radikalis khilafah yg gagal total 😂 hanya simpatisan teroris yg gak mendukung densus 88,replied_to,1460765341236166658,2021-11-17T03:02:47.000Z,0,0,0,0,https://twitter.com/Migrivata/status/1460805587290054661,"@kurita_mulya,@Hilmi28",
1460805571318190088,Xela,Xela62000502,"@jeri_wardani @henrysubiakto Yg ngak suka dgn pemerintah yg sah itu TERORIS. 

PAHAM.",replied_to,1460765267781320706,2021-11-17T03:02:43.000Z,0,0,0,0,https://twitter.com/Xela62000502/status/1460805571318190088,"@jeri_wardani,@henrysubiakto",
1460805519044534274,rusli A Rani,rusliwx,Teman teroris https://t.co/kSbxQeoptM,quoted,1460785231829495808,2021-11-17T03:02:30.000Z,0,0,0,0,https://twitter.com/rusliwx/status/1460805519044534274,,
1460805510874075141,TETEP NKRI🇲🇨,WSaanan,"@Rakyat_Recehan @MUIPusat Klo sudah di susupi teroris , pantas selalu vokal untuk apa kotak amal di sita .
Semoga saja bisa terungkap",replied_to,1460550694016933889,2021-11-17T03:02:28.000Z,0,0,0,0,https://twitter.com/WSaanan/status/1460805510874075141,"@Rakyat_Recehan,@MUIPusat",
1460805496303063042,先生,ryanandareal,@kumparan Kalian teroris kejam,replied_to,1460776982694617090,2021-11-17T03:02:25.000Z,0,0,0,0,https://twitter.com/ryanandareal/status/1460805496303063042,@kumparan,
1460805380414459904,TRANS7 CLUB,trans7club,"Densus 88 Antiteror Polri menangkap tiga orang terduga teroris di wilayah Bekasi, Jawa Barat pada Selasa (16/11). Salah satunya adalah pengurus MUI pusat.

Baca artikel terbaru selengkapnya dengan klik https://t.co/CugyuraAnd

#trans7update #sobat7jaditau #Densus88 https://t.co/UiyUBHBjOC",original,,2021-11-17T03:01:57.000Z,1,0,0,1,https://twitter.com/trans7club/status/1460805380414459904,,"trans7update,sobat7jaditau,Densus88"
1460805373045002244,Arifin,Aripinipin123,"@TofaTofa_id Mendoakan pelaku Terduga TERORIS,Doakan saja sendiri.",replied_to,1460405475988574208,2021-11-17T03:01:56.000Z,0,0,0,0,https://twitter.com/Aripinipin123/status/1460805373045002244,@TofaTofa_id,
1460805369836441600,Nickelback Bat & lizard Hunter,jhabadi,"@maspiyuaja Gak ada hubungannya sama ini TOLOL, gila lu ye teroris mati2an lu belain, bukannya bersyukur kita sudah diselamatkan oleh DENSUS 88.",replied_to,1460759709015699458,2021-11-17T03:01:55.000Z,0,0,0,0,https://twitter.com/jhabadi/status/1460805369836441600,@maspiyuaja,
1460805338827878400,Let it be,Felixsinaga,"Karena mereka ternyata menyimpan teroris didalamnya.. Setelah ketangkap, semua pada menghindar.. Pura2 gak tau dan bilang kalo si teroris yg ditangkap itu sudah gak aktip.. 
Anjing lah kalian..!!! https://t.co/28bEgHCH8M",quoted,1460624466883452940,2021-11-17T03:01:47.000Z,0,0,0,0,https://twitter.com/Felixsinaga/status/1460805338827878400,,
1460805318980497419,GladisMadridista23,Gladislagiwoy,@ariestuck26 Jaga NKRI dari teroris dan kadrun,replied_to,1460787996135858176,2021-11-17T03:01:43.000Z,0,0,0,0,https://twitter.com/Gladislagiwoy/status/1460805318980497419,@ariestuck26,
1460805309820116997,🇲🇨blitzkrieg🇲🇨,apocalypsoblitz,"@tukangrosok___ @aniesbaswedan @DKIJakarta @JSCLab gimana mau bebas teroris, gotbernur 212 itu pentolan teroris terpilih dengan cara cara teror rakyat dengan ayat dan mayat",replied_to,1460648800888840196,2021-11-17T03:01:40.000Z,0,0,0,0,https://twitter.com/apocalypsoblitz/status/1460805309820116997,"@tukangrosok___,@aniesbaswedan,@DKIJakarta,@JSCLab",
1460805200113913857,Pam,PambudiTri,@aslambkt @anjasmara_ferry @siswono_azzam @MardaniAliSera Lha nanti kan di pengdilan dibuktikan. Klo dia teroris ya teroris. Berjubah agama,replied_to,1460704268562747394,2021-11-17T03:01:14.000Z,0,0,0,0,https://twitter.com/PambudiTri/status/1460805200113913857,"@aslambkt,@anjasmara_ferry,@siswono_azzam,@MardaniAliSera",
1460805114973749251,Danita,Danita613,"Ketua persatuan gereja Papua, mengecam dan mengutuk keras atas tindakan kekerasan yang dilakukan oleh kelompok separatis teroris Papua
Waspadai Lonjakan Covid-19 https://t.co/jgjCBGWEJZ",original,,2021-11-17T03:00:54.000Z,0,0,0,0,https://twitter.com/Danita613/status/1460805114973749251,,
1460805104353693704,𝚆𝚎𝚖𝚙𝚢 𝙼𝚒𝚐𝚊™,Mi9aWempy,"Tagar apaan nih...??? 
. 
. 
. 

""HANYA TERORIS 
 YANG MENDUKUNG TERORIS""
. 
... #BubarinAjeMUI https://t.co/8aMcYSTpWm",original,,2021-11-17T03:00:51.000Z,0,0,1,0,https://twitter.com/Mi9aWempy/status/1460805104353693704,,BubarinAjeMUI
1460805084128813059,Sapuran,Sapuran6,"@hanifyahyaasya1 Jejak digital tidak bisa dihapus.
Jejak digital bisa dibaca...
Kemana posisi anda..
Sikat teroris.
Jaga NKRI.",replied_to,1460533390193541122,2021-11-17T03:00:47.000Z,0,0,0,0,https://twitter.com/Sapuran6/status/1460805084128813059,@hanifyahyaasya1,
1460805061227909132,Zehahahahah,naruhiga,"@SerigalaHorny @ImamSet14367656 Lah ngegas, lagian ada gak saya bahas teroris?, saya cuman ngelurusin perihal anjing",replied_to,1460798178786091008,2021-11-17T03:00:41.000Z,0,0,0,0,https://twitter.com/naruhiga/status/1460805061227909132,"@SerigalaHorny,@ImamSet14367656",
1460805039698505733,➰Kukuh_Bima,Joe_Bimaaa,"Aneh!!!
Jadi Tersangka Teroris..
Postingannya Bersama jokowi https://t.co/qdFFmqr5bv",original,,2021-11-17T03:00:36.000Z,0,0,0,0,https://twitter.com/Joe_Bimaaa/status/1460805039698505733,,
1460805030898900992,Wisanggeni,HamdaanLW825Ky,"@Dennysiregar7 @MUIPusat Masyallah...
MUI telah disusupi atheis kuminis liberalis kapirtalis

Kerna teroris itu tidak beragama",replied_to,1460796559868588034,2021-11-17T03:00:34.000Z,1,0,0,0,https://twitter.com/HamdaanLW825Ky/status/1460805030898900992,"@Dennysiregar7,@MUIPusat",
1460804988913926145,Xela,Xela62000502,"@Lady_Zeebo Mantap...

Teroris berjenggot.",replied_to,1460744894897557504,2021-11-17T03:00:24.000Z,0,0,0,0,https://twitter.com/Xela62000502/status/1460804988913926145,@Lady_Zeebo,
1460804978767904769,Grivzs 🪐,Migrivata,@MansurZain2 @narkosun01 Kadrun langsung kepanasan 😂 jangan pilih wan abud guys dia corong para kelompok teroris,replied_to,1460680551870857216,2021-11-17T03:00:22.000Z,0,0,0,0,https://twitter.com/Migrivata/status/1460804978767904769,"@MansurZain2,@narkosun01",
